DPTS,Security:,Security Classification,UAS LS Version,UNIX Time Stamp date,UNIC Time Stamp,Checksum,Mission _ Platform,Mission ID,Platform Designation,Platform Tail Number,Laser PRF Code,Flight Data:,Platform Fuel Remaining,Density Altitude,Platform True Airspeed,Platform Indicated Airspeed,Platform Ground Speed,Platform Heading Angle,Platform Magnetic Heading,Platform Angle of Attack,Platform Pitch Angle,Platform Roll Angle,Static Pressure,Outside Air Temperature,Icing Detected,Wind Direction,Wind Speed,Sensor Data:,Image Source Sensor,Image Coordinate System,Sensor True Altitude,Sensor Latitude,Sensor Longitude,Sensor Horizontal Field of View,Sensor Vertical Field of View,Sensor Relative Azimuth Angle,Sensor Relative Elevation Angle,Sensor Relative Roll Angle,Target Data:,Slant Range,Ground Range,Target Width,Frame Center Latitude,Frame Center Longitude,Frame Center Elevation,Generic Flag Data:,Laser Range,Auto-Track,IR Polarity,Icing Status,Slant Range,Image Invalid,Reserved bit6,Reserved bit7,PTS,DUTC
,,,,40000,1678422548000,,,,,,,,,,,,,123.4567891,123.4567891,-0.123456789,-0.123456789,-0.123456789,123.4567891,,,123.4567891,123.4567891,,,Geodetic WGS84,1875,12.12345678,12.12345678,1.123456789,1.123456789,123.1234567,-1.123456789,,,12345.12345,12345.12345,9999.999999,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548033,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548067,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548100,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548133,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548167,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548200,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548233,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.5025,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548267,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.50277778,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548300,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.50277778,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548333,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.50277778,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548367,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.50277778,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548400,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.50277778,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548433,,,,,,,,,,,,,,,,,,,,,,,,,,1875,18.50277778,-67.09666667,,,,,,,,,,18.50416667,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548467,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50277778,-67.09666667,,,,,,,,,,18.50388889,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548500,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50388889,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548533,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50388889,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548567,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50388889,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548600,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50388889,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548633,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548667,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548700,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548733,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548767,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548800,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548833,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548867,,,,,,,,,,,,,,,,,,,,,,,,,,1876,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548900,,,,,,,,,,,,,,,,,,,,,,,,,,1877,18.50305556,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548933,,,,,,,,,,,,,,,,,,,,,,,,,,1877,18.50333333,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422548967,,,,,,,,,,,,,,,,,,,,,,,,,,1877,18.50333333,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549000,,,,,,,,,,,,,,,,,,,,,,,,,,1877,18.50333333,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549033,,,,,,,,,,,,,,,,,,,,,,,,,,1877,18.50333333,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549067,,,,,,,,,,,,,,,,,,,,,,,,,,1877,18.50333333,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549100,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50333333,-67.09666667,,,,,,,,,,18.50361111,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549133,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50333333,-67.09666667,,,,,,,,,,18.50333333,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549167,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50361111,-67.09666667,,,,,,,,,,18.50333333,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549200,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50361111,-67.09666667,,,,,,,,,,18.50333333,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549233,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50361111,-67.09666667,,,,,,,,,,18.50333333,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549267,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50361111,-67.09666667,,,,,,,,,,18.50333333,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549300,,,,,,,,,,,,,,,,,,,,,,,,,,1878,18.50361111,-67.09666667,,,,,,,,,,18.50333333,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549333,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549367,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549400,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549433,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549467,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549500,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549533,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.50277778,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549567,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50361111,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549600,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549633,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549667,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549700,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549733,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549767,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.5025,-67.15638889,0,,,,,,,,,,,
,,,,,1678422549800,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50388889,-67.09666667,,,,,,,,,,18.50222222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549833,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50416667,-67.09666667,,,,,,,,,,18.50222222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549867,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50416667,-67.09666667,,,,,,,,,,18.50222222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549900,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50416667,-67.09666667,,,,,,,,,,18.50222222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549933,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50416667,-67.09666667,,,,,,,,,,18.50222222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422549967,,,,,,,,,,,,,,,,,,,,,,,,,,1879,18.50416667,-67.09666667,,,,,,,,,,18.50222222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550000,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550033,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550067,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550100,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550133,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550167,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550200,,,,,,,,,,,,,,,,,,,,,,,,,,1880,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15666667,0,,,,,,,,,,,
,,,,,1678422550233,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50416667,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550267,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550300,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550333,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550367,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550400,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550433,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550467,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50444444,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550500,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550533,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550567,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550600,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550633,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550667,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550700,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550733,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550767,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550800,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550833,,,,,,,,,,,,,,,,,,,,,,,,,,1881,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550867,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.50472222,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550900,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550933,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422550967,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551000,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551033,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551067,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551100,,,,,,,,,,,,,,,,,,,,,,,,,,1882,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551133,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.505,-67.09666667,,,,,,,,,,18.50194444,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551167,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.505,-67.09666667,,,,,,,,,,18.50138889,-67.15694444,0,,,,,,,,,,,
,,,,,1678422551200,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15638889,0,,,,,,,,,,,
,,,,,1678422551233,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50166667,-67.15638889,0,,,,,,,,,,,
,,,,,1678422551267,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50166667,-67.15638889,0,,,,,,,,,,,
,,,,,1678422551300,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50166667,-67.15638889,0,,,,,,,,,,,
,,,,,1678422551333,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50166667,-67.15638889,0,,,,,,,,,,,
,,,,,1678422551367,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15611111,0,,,,,,,,,,,
,,,,,1678422551400,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15611111,0,,,,,,,,,,,
,,,,,1678422551433,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15611111,0,,,,,,,,,,,
,,,,,1678422551467,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15611111,0,,,,,,,,,,,
,,,,,1678422551500,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15611111,0,,,,,,,,,,,
,,,,,1678422551533,,,,,,,,,,,,,,,,,,,,,,,,,,1883,18.50527778,-67.09666667,,,,,,,,,,18.50138889,-67.15611111,0,,,,,,,,,,,
,,,,,1678422551567,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50527778,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551600,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551633,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551667,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551700,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551733,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551767,,,,,,,,,,,,,,,,,,,,,,,,,,1884,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15555556,0,,,,,,,,,,,
,,,,,1678422551800,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50555556,-67.09666667,,,,,,,,,,18.50055556,-67.15527778,0,,,,,,,,,,,
,,,,,1678422551833,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15527778,0,,,,,,,,,,,
,,,,,1678422551867,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15527778,0,,,,,,,,,,,
,,,,,1678422551900,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15527778,0,,,,,,,,,,,
,,,,,1678422551933,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15527778,0,,,,,,,,,,,
,,,,,1678422551967,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15527778,0,,,,,,,,,,,
,,,,,1678422552000,,,,,,,,,,,,,,,,,,,,,,,,,,1885,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15527778,0,,,,,,,,,,,
,,,,,1678422552033,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15555556,0,,,,,,,,,,,
,,,,,1678422552067,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15555556,0,,,,,,,,,,,
,,,,,1678422552100,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15555556,0,,,,,,,,,,,
,,,,,1678422552133,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15555556,0,,,,,,,,,,,
,,,,,1678422552167,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15555556,0,,,,,,,,,,,
,,,,,1678422552200,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.5,-67.15555556,0,,,,,,,,,,,
,,,,,1678422552233,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50583333,-67.09666667,,,,,,,,,,18.51638889,-67.15583333,0,,,,,,,,,,,
,,,,,1678422552267,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15583333,0,,,,,,,,,,,
,,,,,1678422552300,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15583333,0,,,,,,,,,,,
,,,,,1678422552333,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15583333,0,,,,,,,,,,,
,,,,,1678422552367,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15583333,0,,,,,,,,,,,
,,,,,1678422552400,,,,,,,,,,,,,,,,,,,,,,,,,,1886,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15583333,0,,,,,,,,,,,
,,,,,1678422552433,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552467,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50611111,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552500,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552533,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552567,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552600,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552633,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49972222,-67.15666667,0,,,,,,,,,,,
,,,,,1678422552667,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552700,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552733,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552767,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552800,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552833,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552867,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50638889,-67.09666667,,,,,,,,,,18.49944444,-67.15777778,0,,,,,,,,,,,
,,,,,1678422552900,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50666667,-67.09666667,,,,,,,,,,18.49916667,-67.15833333,0,,,,,,,,,,,
,,,,,1678422552933,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50666667,-67.09666667,,,,,,,,,,18.49916667,-67.15833333,0,,,,,,,,,,,
,,,,,1678422552967,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50666667,-67.09666667,,,,,,,,,,18.49916667,-67.15833333,0,,,,,,,,,,,
,,,,,1678422553000,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50666667,-67.09666667,,,,,,,,,,18.49916667,-67.15833333,0,,,,,,,,,,,
,,,,,1678422553033,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50666667,-67.09666667,,,,,,,,,,18.49916667,-67.15833333,0,,,,,,,,,,,
,,,,,1678422553067,,,,,,,,,,,,,,,,,,,,,,,,,,1887,18.50666667,-67.09666667,,,,,,,,,,18.49916667,-67.15833333,0,,,,,,,,,,,
,,,,,1678422553100,,,,,,,,,,,,,,,,,,,,,,,,,,1888,18.50666667,-67.09666667,,,,,,,,,,18.49888889,-67.15833333,0,,,,,,,,,,,
