0 time,1 glare_angle,2 glare_angle_wrt_horizon,3 bank_angle,4 azimuth,5 gaussian_smoothed_azimuth,6 smoothed_glare_angle,7 Y bump,8 Markus KF Rad,Pip Angle,Pip,d-Pip,12 KF Deg,13 KF Deg Adj,Frame
12.14547881,-48.67967758,-17.47967758,31.2,36,36.32078366,-48.72600578,211,-0.85041098,-34.99633148,34.99633148,13.84379327,-48.72496001,-48.72496001,364
12.17884551,-48.74515503,-17.54515503,31.2,36,36.26575404,-48.65635473,210.77,-0.85041098,-34.94799778,34.94799778,15.16663055,-48.72496001,-48.72496001,365
12.21221221,-49.63952167,-18.53952167,31.1,36,36.21070942,-48.57452167,210.777,-0.85041098,-34.91035374,34.91035374,16.235596,-48.72496001,-48.72496001,366
12.24557891,-50.40078241,-19.30078241,31.1,36,36.15564587,-48.47724157,210.672,-0.85041098,-34.86337284,34.86337284,15.30191018,-48.72496001,-48.72496001,367
12.27894561,-49.73653097,-18.63653097,31.1,36,36.10055963,-48.36272592,210.707,-0.85041098,-34.81226687,34.81226687,14.88940227,-48.72496001,-48.72496001,368
12.31231231,-49.34452523,-18.24452523,31.1,36,36.04544713,-48.23143314,210.809,-0.85041098,-34.75734543,34.75734543,14.50785664,-48.72496001,-48.72496001,369
12.34567901,-49.13868404,-18.03868404,31.1,36,35.99030503,-48.08629561,210.859,-0.85041098,-34.69942015,34.69942015,14.20747127,-48.72496001,-48.72496001,370
12.37904571,-47.589424,-16.489424,31.1,36,35.93512356,-47.9323355,210.918,-0.85041098,-34.64432492,34.64432492,14.49047727,-48.72496001,-48.72496001,371
12.41241241,-46.20138451,-15.10138451,31.1,36,35.87990516,-47.77574588,210.969,-0.85041098,-34.60531209,34.60531209,16.09871755,-48.72496001,-48.72496001,372
12.44577911,-46.59242573,-15.49242573,31.1,36,35.82464709,-47.62273819,211,-0.85041098,-34.57994225,34.57994225,17.46301509,-48.72496001,-48.72496001,373
12.47914581,-47.20817949,-16.20817949,31,36,35.76934692,-47.47848777,210.934,-0.85041098,-34.53678277,34.53678277,15.68405264,-48.72496001,-48.72496001,374
12.51251251,-46.4385284,-15.4385284,31,36,35.71400253,-47.34648768,210.004,-0.85041098,-34.48709682,34.48709682,15.031405,-48.72496001,-48.72496001,375
12.54587921,-46.42607096,-15.42607096,31,36,35.65861764,-47.22841179,211.312,-0.85041098,-34.44365053,34.44365053,15.65537064,-48.72496001,-48.72496001,376
12.57924591,-46.01598264,-14.91598264,31.1,36,35.60318436,-47.12443961,211.199,-0.85041098,-34.40610888,34.40610888,16.24583545,-48.72496001,-48.72496001,377
12.61261261,-45.79560618,-14.69560618,31.1,36,35.54770188,-47.03381972,211.402,-0.85041098,-34.36509436,34.36509436,15.89854818,-48.72496001,-48.72496001,378
12.64597931,-45.49743757,-14.49743757,31,36,35.4921697,-46.95543582,211.16,-0.85041098,-34.32738061,34.32738061,16.22862464,-48.72496001,-48.72496001,379
12.67934601,-45.89455411,-14.89455411,31,35,35.43658772,-46.88822523,211.309,-0.85041098,-34.29070257,34.29070257,16.332196,-48.72496001,-48.72496001,380
12.71271271,-47.48570701,-16.48570701,31,35,35.38095621,-46.83136038,211.496,-0.85041098,-34.25465431,34.25465431,16.39517436,-48.72496001,-48.72496001,381
12.74607941,-47.12492569,-16.12492569,31,35,35.3252758,-46.78424183,211.16,-0.85041098,-34.21952419,34.21952419,16.48698718,-48.72496001,-48.72496001,382
12.77944611,-46.60758522,-15.50758522,31.1,35,35.26954752,-46.74639387,211.004,-0.85041098,-34.18537498,34.18537498,16.58507936,-48.72496001,-48.72496001,383
12.81281281,-46.28319881,-15.18319881,31.1,35,35.21377274,-46.71734993,211.406,-0.85041098,-34.15151577,34.15151577,16.61407945,-48.72496001,-48.72496001,384
12.84617951,-46.93095835,-15.83095835,31.1,35,35.15795319,-46.69658607,211.461,-0.85041098,-34.13512981,34.13512981,18.36140309,-48.72496001,-48.72496001,385
12.87954621,-48.17630037,-17.07630037,31.1,35,35.10209093,-46.68351946,211.539,-0.85041098,-34.12277586,34.12277586,18.76460545,-48.72496001,-48.72496001,386
12.91291291,-46.79033607,-15.79033607,31,35,35.04618834,-46.67754075,211.512,-0.85041098,-34.09102039,34.09102039,16.82445336,-48.72496001,-48.72496001,387
12.94627961,-47.35909614,-16.25909614,31.1,35,34.99025358,-46.67805036,211.504,-0.85041098,-34.00103574,34.00103574,11.00153445,-48.72496001,-48.72496001,388
12.97964631,-46.58896743,-15.48896743,31.1,35,34.93427642,-46.6844209,211.492,-0.85041098,-33.91996936,33.91996936,11.89336255,-48.72496001,-48.72496001,389
13.01301301,-47.79045918,-16.69045918,31.1,35,34.87826546,-46.69599955,211.395,-0.85041098,-33.84254305,33.84254305,12.25736891,-48.72496001,-48.72496001,390
13.04637971,-46.70242114,-15.60242114,31.1,35,34.82222394,-46.71200822,211.371,-0.85041098,-33.76729176,33.76729176,12.474871,-48.72496001,-48.72496001,391
13.07974641,-48.06946361,-16.96946361,31.1,35,34.76615526,-46.73147601,211.016,-0.85041098,-33.68956057,33.68956057,12.22688064,-48.72496001,-48.72496001,392
13.11311311,-46.62883203,-15.52883203,31.1,35,34.71006287,-46.75323784,211.031,-0.85041098,-33.6140851,33.6140851,12.45245264,-48.72496001,-48.72496001,393
13.14647981,-46.16184923,-15.06184923,31.1,35,34.65395028,-46.77599903,211.023,-0.85041098,-33.53965363,33.53965363,12.55685336,-48.72496001,-48.72496001,394
13.17984651,-48.44395201,-17.34395201,31.1,35,34.59782101,-46.79848806,211.312,-0.85041098,-33.46174093,33.46174093,12.20873009,-48.72496001,-48.72496001,395
13.21321321,-49.83062612,-18.73062612,31.1,35,34.54167858,-46.81965191,211.441,-0.85041098,-33.35640847,33.35640847,9.466753818,-48.72496001,-48.72496001,396
13.24657991,-46.06443736,-15.06443736,31,34,34.48552647,-46.83883694,211.543,-0.85041098,-33.25290878,33.25290878,9.650030818,-48.72496001,-48.72496001,397
13.27994661,-47.37244106,-16.47244106,30.9,34,34.42936807,-46.8559173,211.785,-0.85041098,-33.16410725,33.16410725,11.11984691,-48.72496001,-48.72496001,398
13.31331331,-46.67791633,-15.67791633,31,34,34.37320668,-46.8712987,211.609,-0.85041098,-33.13651407,33.13651407,17.24068227,-48.72496001,-48.72496001,399
13.34668001,-46.63156446,-15.73156446,30.9,34,34.31704548,-46.88582396,211.355,-0.85041098,-33.10584084,33.10584084,16.93267682,-48.72496001,-48.72496001,400
13.38004671,-46.8767556,-15.8767556,31,34,34.2608875,-46.90056579,211.504,-0.85041098,-33.07298583,33.07298583,16.71449945,-48.72496001,-48.72496001,401
13.41341341,-45.88771322,-14.88771322,31,34,34.20473563,-46.91655967,211.613,-0.85041098,-33.03833228,33.03833228,16.53464509,-48.72496001,-48.72496001,402
13.44678011,-46.06997519,-15.16997519,30.9,34,34.14859257,-46.93454895,211.387,-0.85041098,-32.98815025,32.98815025,14.98179718,-48.72496001,-48.72496001,403
13.48014681,-46.89690254,-15.89690254,31,34,34.09246082,-46.95478269,211.258,-0.85041098,-32.93592202,32.93592202,14.77717664,-48.72496001,-48.72496001,404
13.51351351,-45.63630336,-14.73630336,30.9,34,34.03634271,-46.976945,211.453,-0.85041098,-32.87889874,32.87889874,14.29767182,-48.72496001,-48.72496001,405
13.54688021,-47.02061382,-16.12061382,30.9,34,33.98024583,-47.00023556,211.328,-0.85041098,-32.81995077,32.81995077,14.10520273,-48.72496001,-48.72496001,406
13.58024691,-48.81534171,-17.81534171,31,34,33.92415896,-47.02359172,211.367,-0.85041098,-32.7870251,32.7870251,16.70743318,-48.72496001,-48.72496001,407
13.61361361,-47.85353175,-16.85353175,31,34,33.86808921,-47.0460022,211.422,-0.85041098,-32.75174892,32.75174892,16.47238209,-48.72496001,-48.72496001,408
13.64698031,-47.18916315,-16.18916315,31,34,33.81203801,-47.06680495,211.504,-0.85041098,-32.69746984,32.69746984,14.57209236,-48.72496001,-48.72496001,409
13.68034701,-47.67210901,-16.67210901,31,34,33.75600652,-47.08589998,211.574,-0.85041098,-32.64236816,32.64236816,14.48983145,-48.72496001,-48.72496001,410
13.71371371,-46.35874928,-15.45874928,30.9,34,33.69999564,-47.10380543,211.383,-0.85041098,-32.59224247,32.59224247,14.98743118,-48.72496001,-48.72496001,411
13.74708041,-47.16655794,-16.26655794,30.9,34,33.64400608,-47.12155442,210.957,-0.85041098,-32.54190508,32.54190508,14.96626091,-48.72496001,-48.72496001,412
13.78044711,-48.22989433,-17.32989433,30.9,34,33.58803833,-47.14047435,211.406,-0.85041098,-32.48169723,32.48169723,13.97921536,-48.72496001,-48.72496001,413
13.81381381,-46.54596093,-15.64596093,30.9,34,33.53209266,-47.16191166,211.523,-0.85041098,-32.44016817,32.44016817,15.84709373,-48.72496001,-48.72496001,414
13.84718051,-46.7409548,-15.8409548,30.9,33,33.47616918,-47.18698029,211.594,-0.85041098,-32.39741317,32.39741317,15.72449982,-48.72496001,-48.72496001,415
13.88054721,-47.19268394,-16.29268394,30.9,33,33.42026784,-47.21636995,211.441,-0.85041098,-32.33976149,32.33976149,14.23483245,-48.72496001,-48.72496001,416
13.91391391,-48.08705941,-17.18705941,30.9,33,33.36438843,-47.25024146,211.027,-0.85041098,-32.28260368,32.28260368,14.28421891,-48.72496001,-48.72496001,417
13.94728061,-47.15575914,-16.35575914,30.8,33,33.30853062,-47.2882075,210.902,-0.85041098,-32.23273466,32.23273466,15.01309773,-48.72496001,-48.72496001,418
13.98064731,-47.29718681,-16.39718681,30.9,33,33.25269398,-47.32939398,210.914,-0.85041098,-32.18042328,32.18042328,14.76886209,-48.72496001,-48.72496001,419
14.01401401,-47.38695977,-16.58695977,30.8,33,33.19687798,-47.37256716,211.293,-0.85041098,-32.14441425,32.14441425,16.39909745,-48.72496001,-48.72496001,420
14.04738071,-47.82580307,-17.02580307,30.8,33,33.14108202,-47.4163,211.371,-0.85041098,-32.09757398,32.09757398,15.31597264,-48.72496001,-48.72496001,421
14.08074741,-47.49001639,-16.59001639,30.9,33,33.08530546,-47.45915012,211.547,-0.85041098,-32.03587142,32.03587142,13.82974455,-48.72496001,-48.72496001,422
14.11411411,-46.01963987,-15.21963987,30.8,33,33.02954762,-47.49981244,211.617,-0.85041098,-31.96978224,31.96978224,13.39108109,-48.72496001,-48.72496001,423
14.14748081,-45.94486112,-15.14486112,30.8,33,32.97381328,-47.53724255,211.512,-0.85041098,-31.91723112,31.91723112,14.74488845,-48.72496001,-48.72496001,424
14.18084751,-47.69182079,-16.89182079,30.8,33,32.91809528,-47.5706948,211.582,-0.85041098,-31.865036,31.865036,14.78048809,-48.72496001,-48.72496001,425
14.21421421,-46.08739728,-15.18739728,30.9,33,32.86238643,-47.59975629,211.352,-0.85041098,-31.81971874,31.81971874,15.46827418,-48.72496001,-48.72496001,426
14.24758091,-47.68225294,-16.88225294,30.8,33,32.80669149,-47.62432361,211.336,-0.85041098,-31.78661297,31.78661297,16.68942245,-48.72496001,-48.72496001,427
14.28094761,-46.98525533,-16.18525533,30.8,33,32.7510097,-47.64458674,211.418,-0.85041098,-31.73468821,31.73468821,14.80752409,-48.72496001,-48.72496001,428
14.31431431,-47.92238133,-17.12238133,30.8,33,32.69534035,-47.66098632,211.5,-0.85041098,-31.66290048,31.66290048,12.82122745,-48.72496001,-48.72496001,429
14.34768101,-47.63857698,-16.83857698,30.8,33,32.63968269,-47.67420994,211.66,-0.85041098,-31.60717669,31.60717669,14.42762091,-48.72496001,-48.72496001,430
14.38104771,-48.40363149,-17.60363149,30.8,33,32.58403604,-47.68514717,211.66,-0.85041098,-31.54257208,31.54257208,13.53953873,-48.72496001,-48.72496001,431
14.41441441,-48.54845556,-17.74845556,30.8,33,32.52839972,-47.69486799,211.52,-0.85041098,-31.48825429,31.48825429,14.56822118,-48.72496001,-48.72496001,432
14.44778111,-49.20308395,-18.30308395,30.9,32,32.47277312,-47.70457347,211.617,-0.85041098,-31.44516714,31.44516714,15.69128491,-48.72496001,-48.72496001,433
14.48114781,-48.15916877,-17.35916877,30.8,32,32.41715568,-47.71551661,211.66,-0.85041098,-31.39170201,31.39170201,14.65348673,-48.72496001,-48.72496001,434
14.51451451,-47.6064995,-16.7064995,30.9,32,32.36154688,-47.72886649,211.656,-0.85041098,-31.33293583,31.33293583,14.12338209,-48.72496001,-48.72496001,435
14.54788121,-50.48429595,-19.58429595,30.9,32,32.30594629,-47.74557275,211.652,-0.85041098,-31.26683146,31.26683146,13.38956345,-48.72496001,-48.72496001,436
14.58124791,-49.48120824,-18.58120824,30.9,32,32.25035353,-47.76618483,211.355,-0.85041098,-31.18770351,31.18770351,12.08720427,-48.72496001,-48.72496001,437
14.61461461,-48.29696029,-17.39696029,30.9,32,32.19476832,-47.7906991,210.977,-0.85041098,-31.12063342,31.12063342,13.29299118,-48.72496001,-48.72496001,438
14.64798131,-49.20262181,-18.30262181,30.9,32,32.13919045,-47.81847246,210.941,-0.85041098,-31.07172318,31.07172318,15.10897664,-48.72496001,-48.72496001,439
14.68134801,-48.64584016,-17.74584016,30.9,32,32.0836198,-47.84822933,210.867,-0.85041098,-31.02285241,31.02285241,15.11292255,-48.72496001,-48.72496001,440
14.71471471,-48.21941815,-17.31941815,30.9,32,32.02805635,-47.87819148,210.66,-0.85041098,-30.96128861,30.96128861,13.84362027,-48.72496001,-48.72496001,441
14.74808141,-47.69997246,-16.79997246,30.9,32,31.97250565,-47.90632081,210.66,-0.85041098,-30.91100643,30.91100643,14.97178145,-48.72496001,-48.72496001,442
14.78144811,-45.58519535,-14.68519535,30.9,32,31.91695472,-47.93059541,210.887,-0.85041098,-30.86406251,30.86406251,15.30560864,-48.72496001,-48.72496001,443
14.81481481,-48.08650019,-17.18650019,30.9,32,31.86140924,-47.94934999,210.734,-0.85041098,-30.81457592,30.81457592,15.05134082,-48.72496001,-48.72496001,444
14.84818151,-48.26566886,-17.36566886,30.9,32,31.8058695,-47.96153411,210.957,-0.85041098,-30.77267117,30.77267117,15.80952536,-48.72496001,-48.72496001,445
14.88154821,-47.44528554,-16.54528554,30.9,32,31.75033581,-47.96685987,211.41,-0.85041098,-30.72844616,30.72844616,15.577499,-48.72496001,-48.72496001,446
14.91491491,-47.1817412,-16.2817412,30.9,32,31.69480854,-47.96583653,211.438,-0.85041098,-30.69292732,30.69292732,16.44811545,-48.72496001,-48.72496001,447
14.94828161,-47.70164867,-16.80164867,30.9,32,31.63928812,-47.95965886,211.566,-0.85041098,-30.66270158,30.66270158,16.97742636,-48.72496001,-48.72496001,448
14.98164831,-46.12724953,-15.22724953,30.9,32,31.58377504,-47.94999312,211.336,-0.85041098,-30.62726792,30.62726792,16.45663382,-48.72496001,-48.72496001,449
15.01501502,-47.04236382,-16.14236382,30.9,32,31.52826984,-47.9387297,211.281,-0.85041098,-30.59682882,30.59682882,16.95609027,-48.72496001,-48.72496001,450
15.04838172,-47.17122691,-16.27122691,30.9,31,31.47277312,-47.92774784,211.445,-0.85041098,-30.56470868,30.56470868,16.78798536,-48.72496001,-48.72496001,451
15.08174842,-49.45155269,-18.55155269,30.9,31,31.41728556,-47.91874324,211.652,-0.85041098,-30.52753981,30.52753981,16.28311327,-48.72496001,-48.72496001,452
15.11511512,-48.09462247,-17.29462247,30.8,31,31.36180788,-47.91310397,211.66,-0.85041098,-30.47874863,30.47874863,15.120882,-48.72496001,-48.72496001,453
15.14848182,-46.65582946,-15.75582946,30.9,31,31.30634086,-47.91187493,211.66,-0.85041098,-30.42710607,30.42710607,14.83574418,-48.72496001,-48.72496001,454
15.18184852,-46.92377239,-16.02377239,30.9,31,31.25088534,-47.91576091,211.645,-0.85041098,-30.38186114,30.38186114,15.47550636,-48.72496001,-48.72496001,455
15.21521522,-47.59951143,-16.69951143,30.9,31,31.19544222,-47.92516239,211.66,-0.85041098,-30.34368874,30.34368874,16.18276055,-48.72496001,-48.72496001,456
15.24858192,-49.11308533,-18.21308533,30.9,31,31.14001244,-47.9402203,211.547,-0.85041098,-30.29718434,30.29718434,15.34956036,-48.72496001,-48.72496001,457
15.28194862,-49.5723156,-18.6723156,30.9,31,31.08459699,-47.96088668,211.016,-0.85041098,-30.24556972,30.24556972,14.83853755,-48.72496001,-48.72496001,458
15.31531532,-46.71222751,-15.81222751,30.9,31,31.02919691,-47.98693862,210.914,-0.85041098,-30.19619764,30.19619764,15.06279164,-48.72496001,-48.72496001,459
15.34868202,-48.08769032,-17.18769032,30.9,31,30.97381328,-48.01800012,210.855,-0.85041098,-30.14637217,30.14637217,15.01745373,-48.72496001,-48.72496001,460
15.38204872,-47.86250997,-16.96250997,30.9,31,30.91844599,-48.05353426,210.805,-0.85041098,-30.08748461,30.08748461,14.11124318,-48.72496001,-48.72496001,461
15.41541542,-48.20676225,-17.30676225,30.9,31,30.8630949,-48.09280973,210.941,-0.85041098,-30.03845545,30.03845545,15.09708418,-48.72496001,-48.72496001,462
15.44878212,-48.57966221,-17.67966221,30.9,31,30.80776107,-48.13485566,210.965,-0.85041098,-29.99269058,29.99269058,15.42351309,-48.72496001,-48.72496001,463
15.48214882,-47.50983231,-16.60983231,30.9,31,30.75244546,-48.17841503,211.316,-0.85041098,-29.94048903,29.94048903,14.77984491,-48.72496001,-48.72496001,464
15.51551552,-48.49524292,-17.59524292,30.9,31,30.69714899,-48.22192965,211.602,-0.85041098,-29.88924063,29.88924063,14.87516055,-48.72496001,-48.72496001,465
15.54888222,-48.22852236,-17.32852236,30.9,31,30.64187245,-48.26356204,211.652,-0.85041098,-29.83766899,29.83766899,14.84283573,-48.72496001,-48.72496001,466
15.58224892,-49.44353126,-18.54353126,30.9,31,30.58661659,-48.30136351,211.312,-0.85041098,-29.78650871,29.78650871,14.88397182,-48.72496001,-48.72496001,467
15.61561562,-49.23497495,-18.33497495,30.9,31,30.531382,-48.33354868,211.301,-0.85041098,-29.74744094,29.74744094,16.09322336,-48.72496001,-48.72496001,468
15.64898232,-47.84513124,-16.94513124,30.9,30,30.47616918,-48.35882342,211.312,-0.85041098,-29.70842854,29.70842854,16.09875936,-48.72496001,-48.72496001,469
15.68234902,-48.91891114,-18.01891114,30.9,30,30.4209785,-48.37676055,210.957,-0.85041098,-29.64315357,29.64315357,13.47250364,-48.72496001,-48.72496001,470
15.71571572,-48.87254025,-17.97254025,30.9,30,30.36581017,-48.38798936,210.965,-0.85041098,-29.57792904,29.57792904,13.47754636,-48.72496001,-48.72496001,471
15.74908242,-47.7059704,-16.8059704,30.9,30,30.31066425,-48.39414295,211.48,-0.85041098,-29.52056809,29.52056809,14.26390545,-48.72496001,-48.72496001,472
15.78244912,-48.99425987,-18.09425987,30.9,30,30.25554063,-48.39750939,211.578,-0.85041098,-29.47062728,29.47062728,15.00591864,-48.72496001,-48.72496001,473
15.81581582,-49.4114622,-18.5114622,30.9,30,30.20043234,-48.40047681,211.605,-0.85041098,-29.42382568,29.42382568,15.31984073,-48.72496001,-48.72496001,474
15.84918252,-48.03535183,-17.13535183,30.9,30,30.14534411,-48.40488385,210.918,-0.85041098,-29.38866062,29.38866062,16.48349318,-48.72496001,-48.72496001,475
15.88254922,-48.74498656,-17.84498656,30.9,30,30.09027498,-48.41154602,210.812,-0.85041098,-29.34102618,29.34102618,15.23655636,-48.72496001,-48.72496001,476
15.91591592,-48.84498233,-17.94498233,30.9,30,30.03522374,-48.42002116,210.898,-0.85041098,-29.29396005,29.29396005,15.29338664,-48.72496001,-48.72496001,477
15.94928262,-50.78874329,-19.88874329,30.9,30,29.98019439,-48.42876881,211.309,-0.85041098,-29.23527877,29.23527877,14.13187218,-48.72496001,-48.72496001,478
15.98264932,-46.62037244,-15.72037244,30.9,30,29.92517869,-48.43559216,210.949,-0.85041098,-29.18345339,29.18345339,14.817462,-48.72496001,-48.72496001,479
16.01601602,-48.52808282,-17.62808282,30.9,30,29.8701748,-48.43823087,210.762,-0.85041098,-29.13491665,29.13491665,15.14632618,-48.72496001,-48.72496001,480
16.04938272,-48.7620763,-17.8620763,30.9,30,29.81518057,-48.43495708,210.66,-0.85041098,-29.104838,29.104838,16.99213509,-48.72496001,-48.72496001,481
16.08274942,-48.65555301,-17.75555301,30.9,30,29.76019353,-48.42500088,210.879,-0.85041098,-29.06342451,29.06342451,15.85865118,-48.72496001,-48.72496001,482
16.11611612,-48.2775683,-17.3775683,30.9,30,29.70521093,-48.40870943,211.324,-0.85041098,-29.01637661,29.01637661,15.29521009,-48.72496001,-48.72496001,483
16.14948282,-46.61658641,-15.71658641,30.9,30,29.65022973,-48.3874368,211.41,-0.85041098,-28.97093915,28.97093915,15.45625364,-48.72496001,-48.72496001,484
16.18284952,-46.01656984,-15.11656984,30.9,30,29.59524657,-48.36322047,211.562,-0.85041098,-28.92567704,28.92567704,15.47378864,-48.72496001,-48.72496001,485
16.21621622,-46.27813338,-15.27813338,31,30,29.54025787,-48.33836574,211.449,-0.85041098,-28.88569961,28.88569961,16.00225764,-48.72496001,-48.72496001,486
16.24958292,-47.62522084,-16.62522084,31,29,29.48525978,-48.31501197,211.293,-0.85041098,-28.84490653,28.84490653,15.92069227,-48.72496001,-48.72496001,487
16.28294962,-48.09476219,-17.09476219,31,29,29.43024818,-48.29481317,211.016,-0.85041098,-28.78857742,28.78857742,14.36708836,-48.72496001,-48.72496001,488
16.31631632,-45.75536739,-14.75536739,31,29,29.37521879,-48.27875092,211.289,-0.85041098,-28.74469882,28.74469882,15.61214009,-48.72496001,-48.72496001,489
16.34968302,-48.44596732,-17.44596732,31,29,29.32016709,-48.26710584,211.301,-0.85041098,-28.69746806,28.69746806,15.27692364,-48.72496001,-48.72496001,490
16.38304972,-51.37048265,-20.47048265,30.9,29,29.2650817,-48.25952757,210.883,-0.85041098,-28.64848959,28.64848959,15.10215355,-48.72496001,-48.72496001,491
16.41641642,-49.71793569,-18.71793569,31,29,29.20996304,-48.25521569,210.906,-0.85041098,-28.59102096,28.59102096,14.25313664,-48.72496001,-48.72496001,492
16.44978312,-49.51234505,-18.51234505,31,29,29.15480586,-48.25310766,210.66,-0.85041098,-28.5361276,28.5361276,14.51066464,-48.72496001,-48.72496001,493
16.48314982,-48.6968367,-17.6968367,31,29,29.09960478,-48.25207839,210.66,-0.85041098,-28.4880598,28.4880598,15.19321964,-48.72496001,-48.72496001,494
16.51651652,-48.09891264,-17.19891264,30.9,29,29.04435429,-48.25109166,210.926,-0.85041098,-28.43557051,28.43557051,14.75107055,-48.72496001,-48.72496001,495
16.54988322,-48.09603241,-17.09603241,31,29,28.98905426,-48.2492764,210.879,-0.85041098,-28.37677522,28.37677522,14.12047182,-48.72496001,-48.72496001,496
16.58324992,-46.74683321,-15.74683321,31,29,28.93369254,-48.24595232,210.883,-0.85041098,-28.31556129,28.31556129,13.87860618,-48.72496001,-48.72496001,497
16.61661662,-45.62015413,-14.62015413,31,29,28.87826354,-48.24057486,210.914,-0.85041098,-28.264496,28.264496,14.89347164,-48.72496001,-48.72496001,498
16.64998332,-48.29914703,-17.29914703,31,29,28.82276164,-48.23269407,211.363,-0.85041098,-28.22007181,28.22007181,15.55758073,-48.72496001,-48.72496001,499
16.68335002,-49.18292033,-18.18292033,31,29,28.76718118,-48.22189019,210.98,-0.85041098,-28.16435333,28.16435333,14.42815209,-48.72496001,-48.72496001,500
16.71671672,-46.49102626,-15.49102626,31,29,28.71151644,-48.2077856,211.43,-0.85041098,-28.10774686,28.10774686,14.33935309,-48.72496001,-48.72496001,501
16.75008342,-46.67319153,-15.67319153,31,29,28.65576173,-48.19010987,211.305,-0.85041098,-28.05484272,28.05484272,14.70958627,-48.72496001,-48.72496001,502
16.78345012,-49.43649501,-18.53649501,30.9,29,28.59990467,-48.16879977,210.66,-0.85041098,-28.01540943,28.01540943,16.05667064,-48.72496001,-48.72496001,503
16.81681682,-48.23574232,-17.33574232,30.9,29,28.54394485,-48.14412077,210.918,-0.85041098,-27.98905877,27.98905877,17.36493427,-48.72496001,-48.72496001,504
16.85018352,-50.04728236,-19.14728236,30.9,29,28.48787635,-48.11672784,210.918,-0.85041098,-27.94690434,27.94690434,15.78455645,-48.72496001,-48.72496001,505
16.88355022,-49.98165417,-18.98165417,31,28,28.4316933,-48.0876581,210.914,-0.85041098,-27.89616813,27.89616813,14.92637918,-48.72496001,-48.72496001,506
16.91691692,-49.10553983,-18.10553983,31,28,28.37538982,-48.05819987,210.914,-0.85041098,-27.83908,27.83908,14.29118755,-48.72496001,-48.72496001,507
16.95028362,-49.02406517,-18.02406517,31,28,28.31896006,-48.02970699,211.328,-0.85041098,-27.78621449,27.78621449,14.71344864,-48.72496001,-48.72496001,508
16.98365032,-48.64731037,-17.64731037,31,28,28.26239819,-48.0033517,210.926,-0.85041098,-27.73844143,27.73844143,15.22269373,-48.72496001,-48.72496001,509
17.01701702,-49.66589279,-18.76589279,30.9,28,28.20569842,-47.97991096,210.848,-0.85041098,-27.6927283,27.6927283,15.42868727,-48.72496001,-48.72496001,510
17.05038372,-47.43296611,-16.53296611,30.9,28,28.14885497,-47.95963442,210.66,-0.85041098,-27.64011619,27.64011619,14.73878864,-48.72496001,-48.72496001,511
17.08375042,-47.42609513,-16.42609513,31,28,28.09186212,-47.9422189,210.66,-0.85041098,-27.58600866,27.58600866,14.58924691,-48.72496001,-48.72496001,512
17.11711712,-47.23307168,-16.23307168,31,28,28.03471416,-47.92690665,210.66,-0.85041098,-27.53114736,27.53114736,14.51387055,-48.72496001,-48.72496001,513
17.15048382,-47.11377965,-16.11377965,31,28,27.97741091,-47.91264627,210.875,-0.85041098,-27.4798545,27.4798545,14.87071391,-48.72496001,-48.72496001,514
17.18385052,-47.4221934,-16.4221934,31,28,27.91994031,-47.89830344,210.945,-0.85041098,-27.41947275,27.41947275,13.961825,-48.72496001,-48.72496001,515
17.21721722,-46.40972587,-15.40972587,31,28,27.862297,-47.88286376,211.383,-0.85041098,-27.37050617,27.37050617,15.10334145,-48.72496001,-48.72496001,516
17.25058392,-47.89985453,-16.99985453,30.9,28,27.80447567,-47.86560949,211.398,-0.85041098,-27.31539545,27.31539545,14.48892845,-48.72496001,-48.72496001,517
17.28395062,-48.05318071,-17.05318071,31,28,27.7464711,-47.84628888,210.906,-0.85041098,-27.26884435,27.26884435,15.34489018,-48.72496001,-48.72496001,518
17.31731732,-46.89070147,-15.89070147,31,28,27.68827814,-47.82522855,210.934,-0.85041098,-27.22431561,27.22431561,15.54712582,-48.72496001,-48.72496001,519
17.35068402,-46.77844884,-15.87844884,30.9,28,27.62989179,-47.80341495,211.371,-0.85041098,-27.18058175,27.18058175,15.62661355,-48.72496001,-48.72496001,520
17.38405072,-49.08868488,-18.18868488,30.9,28,27.57130049,-47.78248123,211.355,-0.85041098,-27.13945489,27.13945489,15.88731409,-48.72496001,-48.72496001,521
17.41741742,-47.88329996,-16.98329996,30.9,28,27.5125048,-47.7645765,210.953,-0.85041098,-27.10888387,27.10888387,16.94289791,-48.72496001,-48.72496001,522
17.45078412,-47.73229749,-16.93229749,30.8,27,27.45349997,-47.7521063,210.867,-0.85041098,-27.06363766,27.06363766,15.47537991,-48.72496001,-48.72496001,523
17.48415082,-48.08060723,-17.18060723,30.9,27,27.39428147,-47.7474048,210.973,-0.85041098,-27.02016884,27.02016884,15.65311764,-48.72496001,-48.72496001,524
17.51751752,-50.16890531,-19.26890531,30.9,27,27.33484503,-47.75237603,210.988,-0.85041098,-26.96637288,26.96637288,14.62040409,-48.72496001,-48.72496001,525
17.55088422,-49.05725663,-18.15725663,30.9,27,27.27518663,-47.76820948,211.324,-0.85041098,-26.91114004,26.91114004,14.47671582,-48.72496001,-48.72496001,526
17.58425092,-46.64010011,-15.74010011,30.9,27,27.21530261,-47.79520499,210.961,-0.85041098,-26.86276466,26.86276466,15.16246182,-48.72496001,-48.72496001,527
